participant,condition,engine,trial_index,audio_identifier,speaker,voice_type,mos_rating,rt_ms
P18,A,new,68,04 segundos brrs-14-gt F-n-20db,brrs-14,natural,5,5271.0
P18,A,new,69,04 segundos brrs-16-gt F-n-20db,brrs-16,natural,5,18930.2
P18,A,new,70,04 segundos brrs-18-gt F-n-20db,brrs-18,natural,4,14947.5
P18,A,new,71,04 segundos brsp-10-gt M-n-20db,brsp-10,natural,5,7973.9
P18,A,new,72,04 segundos brsp-11-gt M-n-20db,brsp-11,natural,5,7174.6
P18,A,new,73,04 segundos brsp-13-gt F-n-20db,brsp-13,natural,5,5965.7
P18,A,new,74,04 segundos brsp-25-syntacc-295Ksteps M-n-20db,brsp-25,synthetic,3,17949.5
P18,A,new,75,05 segundos bral-20-gt M-n-20db,bral-20,natural,5,15942.0
P18,A,new,76,05 segundos bral-22-gt M-n-20db,bral-22,natural,5,7206.7
P18,A,new,77,05 segundos bral-23-gt M-n-20db,bral-23,natural,5,13149.6
P18,A,new,78,05 segundos bral-24-syntacc-295Ksteps M-n-20db,bral-24,synthetic,4,36435.7
P18,A,new,79,05 segundos brba-21-gt M-n-20db,brba-21,natural,5,9479.7
P18,A,new,80,05 segundos brce-22-syntacc-295Ksteps M-n-20db,brce-22,synthetic,1,7638.6
P18,A,new,81,05 segundos brce-26-gt M-n-20db,brce-26,natural,5,21764.4
P18,A,new,82,05 segundos brmg-22-syntacc-295Ksteps F-n-20db,brmg-22,synthetic,3,8276.5
P18,A,new,83,05 segundos brmg-29-syntacc-295Ksteps M-n-20db,brmg-29,synthetic,5,26388.8
P18,A,new,84,05 segundos brpb-22-gt M-n-20db,brpb-22,natural,5,37661.4
P18,A,new,85,05 segundos brpe-22-syntacc-295Ksteps M-n-20db,brpe-22,synthetic,4,19503.6
P18,A,new,86,05 segundos brpe-26-gt M-n-20db,brpe-26,natural,5,7721.8
P18,A,new,87,05 segundos brpe-29-gt M-n-20db,brpe-29,natural,5,6858.2
P18,A,new,88,05 segundos brpr-10-syntacc-295Ksteps F-n-20db,brpr-10,synthetic,4,15013.0
P18,A,new,89,05 segundos brpr-13-syntacc-295Ksteps F-n-20db,brpr-13,synthetic,4,14094.6
P18,A,new,90,05 segundos brpr-18-gt F-n-20db,brpr-18,natural,5,7909.5
P18,A,new,91,05 segundos brpr-28-syntacc-295Ksteps F-n-20db,brpr-28,synthetic,4,6881.8
P18,A,new,92,05 segundos brrj-26-syntacc-295Ksteps M-n-20db,brrj-26,synthetic,5,13801.5
P18,A,new,93,05 segundos brrs-25-gt M-n-20db,brrs-25,natural,5,7261.4
P18,A,new,94,05 segundos brrs-28-gt M-n-20db,brrs-28,natural,5,6994.4
P18,A,new,95,05 segundos brrs-29-syntacc-295Ksteps F-n-20db,brrs-29,synthetic,3,12780.0
P18,A,new,96,05 segundos brsp-22-gt M-n-20db,brsp-22,natural,5,6711.7
P18,A,new,97,05 segundos brsp-24-gt M-n-20db,brsp-24,natural,5,7104.4
P18,A,new,98,05 segundos brsp-28-gt F-n-20db,brsp-28,natural,4,21832.6
P18,A,new,99,06 segundos bral-26-gt M-n-20db,bral-26,natural,5,7956.0
P18,A,new,100,06 segundos brba-22-syntacc-295Ksteps M-n-20db,brba-22,synthetic,3,16118.4
P18,A,new,101,06 segundos brba-24-gt M-n-20db,brba-24,natural,5,8565.0
P18,A,new,102,06 segundos brce-20-syntacc-295Ksteps M-n-20db,brce-20,synthetic,1,8532.8
P18,A,new,103,06 segundos brpe-28-gt M-n-20db,brpe-28,natural,5,8385.8
P18,A,new,104,06 segundos brpr-24-syntacc-295Ksteps F-n-20db,brpr-24,synthetic,3,9530.1
P18,A,new,105,06 segundos brrs-20-gt F-n-20db,brrs-20,natural,4,17798.4
P18,A,new,106,07 segundos brba-23-gt F-n-20db,brba-23,natural,5,11142.4
P18,A,new,107,07 segundos brce-29-syntacc-295Ksteps M-n-20db,brce-29,synthetic,1,23140.3
P18,A,new,108,07 segundos brgo-28-syntacc-295Ksteps M-n-20db,brgo-28,synthetic,2,11967.8
P18,A,new,109,07 segundos brpe-20-syntacc-295Ksteps M-n-20db,brpe-20,synthetic,4,10076.2
P18,A,new,110,07 segundos brpr-21-syntacc-295Ksteps F-n-20db,brpr-21,synthetic,4,18664.9
P18,A,new,111,07 segundos brpr-29-syntacc-295Ksteps F-n-20db,brpr-29,synthetic,5,9187.4
P18,A,new,112,07 segundos brrs-23-gt F-n-20db,brrs-23,natural,5,10391.3
P18,A,new,113,08 segundos brpr-22-gt F-n-20db,brpr-22,natural,5,19933.4
P18,A,new,114,08 segundos brpr-25-syntacc-295Ksteps F-n-20db,brpr-25,synthetic,5,12354.6
P18,A,new,115,08 segundos brrs-21-syntacc-295Ksteps F-n-20db,brrs-21,synthetic,4,25711.4
P18,A,new,116,08 segundos brsp-27-syntacc-295Ksteps M-n-20db,brsp-27,synthetic,4,12498.9
P18,A,new,117,08 segundos brsp-29-gt M-n-20db,brsp-29,natural,5,22568.7
P18,A,new,118,09 segundos brpb-20-syntacc-295Ksteps M-n-20db,brpb-20,synthetic,5,11297.4
P18,A,new,119,09 segundos brrs-26-gt F-n-20db,brrs-26,natural,5,11006.8
P18,A,new,120,10 segundos brpb-28-syntacc-295Ksteps M-n-20db,brpb-28,synthetic,5,24650.9
P19,B,new,1,02 segundos brce-26-syntacc-295Ksteps M-n-20db,brce-26,synthetic,3,5524.3
P19,B,new,2,02 segundos brrs-10-syntacc-295Ksteps F-n-20db,brrs-10,synthetic,5,6419.6
P19,B,new,3,02 segundos brsp-11-syntacc-295Ksteps M-n-20db,brsp-11,synthetic,1,4155.2
P19,B,new,4,02 segundos brsp-13-syntacc-295Ksteps F-n-20db,brsp-13,synthetic,2,6323.8
P19,B,new,5,02 segundos brsp-22-syntacc-295Ksteps M-n-20db,brsp-22,synthetic,4,9089.9
P19,B,new,6,02 segundos brsp-24-syntacc-295Ksteps M-n-20db,brsp-24,synthetic,2,5855.4
P19,B,new,7,03 segundos bral-20-syntacc-295Ksteps M-n-20db,bral-20,synthetic,3,15230.5
P19,B,new,8,03 segundos bral-23-syntacc-295Ksteps M-n-20db,bral-23,synthetic,1,5059.4
P19,B,new,9,03 segundos bral-26-syntacc-295Ksteps M-n-20db,bral-26,synthetic,2,6337.2
P19,B,new,10,03 segundos brba-21-syntacc-295Ksteps M-n-20db,brba-21,synthetic,2,5872.3
P19,B,new,11,03 segundos brba-24-syntacc-295Ksteps M-n-20db,brba-24,synthetic,2,7666.2
P19,B,new,12,03 segundos brpb-22-syntacc-295Ksteps M-n-20db,brpb-22,synthetic,2,6355.3
P19,B,new,13,03 segundos brpe-26-syntacc-295Ksteps M-n-20db,brpe-26,synthetic,5,5006.0
P19,B,new,14,03 segundos brpe-28-syntacc-295Ksteps M-n-20db,brpe-28,synthetic,2,6487.9
P19,B,new,15,03 segundos brpe-29-syntacc-295Ksteps M-n-20db,brpe-29,synthetic,1,14769.2
P19,B,new,16,03 segundos brpr-18-syntacc-295Ksteps F-n-20db,brpr-18,synthetic,2,6636.6
P19,B,new,17,03 segundos brrs-14-syntacc-295Ksteps F-n-20db,brrs-14,synthetic,1,34342.2
P19,B,new,18,03 segundos brrs-16-syntacc-295Ksteps F-n-20db,brrs-16,synthetic,1,5358.3
P19,B,new,19,03 segundos brrs-18-syntacc-295Ksteps F-n-20db,brrs-18,synthetic,2,4957.6
P19,B,new,20,03 segundos brrs-20-syntacc-295Ksteps F-n-20db,brrs-20,synthetic,2,14613.3
P19,B,new,21,03 segundos brrs-23-syntacc-295Ksteps F-n-20db,brrs-23,synthetic,1,6859.9
P19,B,new,22,03 segundos brrs-25-syntacc-295Ksteps M-n-20db,brrs-25,synthetic,2,7015.7
P19,B,new,23,03 segundos brrs-28-syntacc-295Ksteps M-n-20db,brrs-28,synthetic,2,5207.2
P19,B,new,24,03 segundos brsp-10-syntacc-295Ksteps M-n-20db,brsp-10,synthetic,2,7533.9
P19,B,new,25,03 segundos brsp-28-syntacc-295Ksteps F-n-20db,brsp-28,synthetic,5,6301.4
P19,B,new,26,04 segundos bral-22-syntacc-295Ksteps M-n-20db,bral-22,synthetic,1,6217.5
P19,B,new,27,04 segundos brba-23-syntacc-295Ksteps F-n-20db,brba-23,synthetic,1,5772.0
P19,B,new,28,04 segundos brsp-29-syntacc-295Ksteps M-n-20db,brsp-29,synthetic,2,12442.3
P19,B,new,29,05 segundos brpr-10-gt F-n-20db,brpr-10,natural,4,10050.9
P19,B,new,30,05 segundos brpr-14-gt F-n-20db,brpr-14,natural,5,7187.1
P19,B,new,31,05 segundos brpr-15-gt F-n-20db,brpr-15,natural,5,7706.0
P19,B,new,32,05 segundos brpr-22-syntacc-295Ksteps F-n-20db,brpr-22,synthetic,2,11328.9
P19,B,new,33,05 segundos brrs-26-syntacc-295Ksteps F-n-20db,brrs-26,synthetic,2,9174.1
P19,B,new,34,06 segundos bral-24-gt M-n-20db,bral-24,natural,5,9701.7
P19,B,new,35,06 segundos brmg-26-gt M-n-20db,brmg-26,natural,4,14698.6
P19,B,new,36,06 segundos brpr-13-gt F-n-20db,brpr-13,natural,5,8453.4
P19,B,new,37,06 segundos brpr-19-gt F-n-20db,brpr-19,natural,4,14194.3
P19,B,new,38,06 segundos brsp-25-gt M-n-20db,brsp-25,natural,5,8810.6
P19,B,new,39,07 segundos brce-22-gt M-n-20db,brce-22,natural,3,9903.6
P19,B,new,40,07 segundos brmg-22-gt F-n-20db,brmg-22,natural,5,26069.9
P19,B,new,41,07 segundos brpr-20-gt F-n-20db,brpr-20,natural,4,12776.1
P19,B,new,42,07 segundos brpr-27-gt F-n-20db,brpr-27,natural,4,8336.9
P19,B,new,43,08 segundos brce-20-gt M-n-20db,brce-20,natural,4,27257.5
P19,B,new,44,08 segundos brpr-28-gt F-n-20db,brpr-28,natural,5,10676.2
P19,B,new,45,08 segundos brrj-26-gt M-n-20db,brrj-26,natural,4,73394.2
P19,B,new,46,08 segundos brrs-29-gt F-n-20db,brrs-29,natural,5,14072.5
P19,B,new,47,09 segundos brba-22-gt M-n-20db,brba-22,natural,5,11533.5
P19,B,new,48,09 segundos brmg-29-gt M-n-20db,brmg-29,natural,4,34980.2
P19,B,new,49,09 segundos brpr-24-gt F-n-20db,brpr-24,natural,5,340260.8
P19,B,new,50,10 segundos brce-29-gt M-n-20db,brce-29,natural,4,18654.9
P19,B,new,51,10 segundos brgo-28-gt M-n-20db,brgo-28,natural,5,12326.0
P19,B,new,52,10 segundos brpe-22-gt M-n-20db,brpe-22,natural,5,12153.7
P19,B,new,53,10 segundos brpr-29-gt F-n-20db,brpr-29,natural,5,11849.1
P19,B,new,54,11 segundos brpe-20-gt M-n-20db,brpe-20,natural,5,13436.6
P19,B,new,55,11 segundos brpr-25-gt F-n-20db,brpr-25,natural,4,16690.6
P19,B,new,56,12 segundos brpb-28-gt M-n-20db,brpb-28,natural,5,14084.7
P19,B,new,57,12 segundos brpr-21-gt F-n-20db,brpr-21,natural,4,912930.8
P19,B,new,58,13 segundos brpb-20-gt M-n-20db,brpb-20,natural,5,15376.5
P19,B,new,59,14 segundos brrs-24-gt M-n-20db,brrs-24,natural,5,15577.4
P19,B,new,60,17 segundos brrs-21-gt F-n-20db,brrs-21,natural,5,19189.6
P20,B,new,1,02 segundos brce-26-syntacc-295Ksteps M-n-20db,brce-26,synthetic,2,4239.1
P20,B,new,2,02 segundos brrs-10-syntacc-295Ksteps F-n-20db,brrs-10,synthetic,3,14249.4
P20,B,new,3,02 segundos brsp-11-syntacc-295Ksteps M-n-20db,brsp-11,synthetic,1,4854.2
P20,B,new,4,02 segundos brsp-13-syntacc-295Ksteps F-n-20db,brsp-13,synthetic,2,10285.4
P20,B,new,5,02 segundos brsp-22-syntacc-295Ksteps M-n-20db,brsp-22,synthetic,1,4218.5
P20,B,new,6,02 segundos brsp-24-syntacc-295Ksteps M-n-20db,brsp-24,synthetic,1,12719.4
P20,B,new,7,03 segundos bral-20-syntacc-295Ksteps M-n-20db,bral-20,synthetic,3,13434.6
P20,B,new,8,03 segundos bral-23-syntacc-295Ksteps M-n-20db,bral-23,synthetic,1,5932.7
P20,B,new,9,03 segundos bral-26-syntacc-295Ksteps M-n-20db,bral-26,synthetic,1,5144.2
P20,B,new,10,03 segundos brba-21-syntacc-295Ksteps M-n-20db,brba-21,synthetic,1,4455.8
P20,B,new,11,03 segundos brba-24-syntacc-295Ksteps M-n-20db,brba-24,synthetic,2,12870.6
P20,B,new,12,03 segundos brpb-22-syntacc-295Ksteps M-n-20db,brpb-22,synthetic,1,5570.8
P20,B,new,13,03 segundos brpe-26-syntacc-295Ksteps M-n-20db,brpe-26,synthetic,3,10352.2
P20,B,new,14,03 segundos brpe-28-syntacc-295Ksteps M-n-20db,brpe-28,synthetic,1,5079.8
P20,B,new,15,03 segundos brpe-29-syntacc-295Ksteps M-n-20db,brpe-29,synthetic,1,6388.9
P20,B,new,16,03 segundos brpr-18-syntacc-295Ksteps F-n-20db,brpr-18,synthetic,3,16524.7
P20,B,new,17,03 segundos brrs-14-syntacc-295Ksteps F-n-20db,brrs-14,synthetic,2,20354.8
P20,B,new,18,03 segundos brrs-16-syntacc-295Ksteps F-n-20db,brrs-16,synthetic,2,5021.3
P20,B,new,19,03 segundos brrs-18-syntacc-295Ksteps F-n-20db,brrs-18,synthetic,2,9218.5
P20,B,new,20,03 segundos brrs-20-syntacc-295Ksteps F-n-20db,brrs-20,synthetic,1,5073.0
P20,B,new,21,03 segundos brrs-23-syntacc-295Ksteps F-n-20db,brrs-23,synthetic,1,5567.1
P20,B,new,22,03 segundos brrs-25-syntacc-295Ksteps M-n-20db,brrs-25,synthetic,2,5331.7
P20,B,new,23,03 segundos brrs-28-syntacc-295Ksteps M-n-20db,brrs-28,synthetic,3,11757.2
P20,B,new,24,03 segundos brsp-10-syntacc-295Ksteps M-n-20db,brsp-10,synthetic,1,4329.9
P20,B,new,25,03 segundos brsp-28-syntacc-295Ksteps F-n-20db,brsp-28,synthetic,1,6562.0
P20,B,new,26,04 segundos bral-22-syntacc-295Ksteps M-n-20db,bral-22,synthetic,1,11939.5
P20,B,new,27,04 segundos brba-23-syntacc-295Ksteps F-n-20db,brba-23,synthetic,1,5435.0
P20,B,new,28,04 segundos brsp-29-syntacc-295Ksteps M-n-20db,brsp-29,synthetic,1,6882.9
P20,B,new,29,05 segundos brpr-10-gt F-n-20db,brpr-10,natural,5,7138.1
P20,B,new,30,05 segundos brpr-14-gt F-n-20db,brpr-14,natural,5,13606.6
P20,B,new,31,05 segundos brpr-15-gt F-n-20db,brpr-15,natural,5,7405.3
P20,B,new,32,05 segundos brpr-22-syntacc-295Ksteps F-n-20db,brpr-22,synthetic,2,6822.9
P20,B,new,33,05 segundos brrs-26-syntacc-295Ksteps F-n-20db,brrs-26,synthetic,1,7509.0
P20,B,new,34,06 segundos bral-24-gt M-n-20db,bral-24,natural,3,23646.3
P20,B,new,35,06 segundos brmg-26-gt M-n-20db,brmg-26,natural,2,13975.4
P20,B,new,36,06 segundos brpr-13-gt F-n-20db,brpr-13,natural,5,7515.8
P20,B,new,37,06 segundos brpr-19-gt F-n-20db,brpr-19,natural,5,8862.6
P20,B,new,38,06 segundos brsp-25-gt M-n-20db,brsp-25,natural,4,35068.4
P20,B,new,39,07 segundos brce-22-gt M-n-20db,brce-22,natural,4,18526.6
P20,B,new,40,07 segundos brmg-22-gt F-n-20db,brmg-22,natural,5,8392.3
P20,B,new,41,07 segundos brpr-20-gt F-n-20db,brpr-20,natural,5,8260.3
P20,B,new,42,07 segundos brpr-27-gt F-n-20db,brpr-27,natural,5,8342.9
P20,B,new,43,08 segundos brce-20-gt M-n-20db,brce-20,natural,4,11312.3
P20,B,new,44,08 segundos brpr-28-gt F-n-20db,brpr-28,natural,5,10434.4
P20,B,new,45,08 segundos brrj-26-gt M-n-20db,brrj-26,natural,5,43125.8
P20,B,new,46,08 segundos brrs-29-gt F-n-20db,brrs-29,natural,4,34425.7
P20,B,new,47,09 segundos brba-22-gt M-n-20db,brba-22,natural,5,19820.1
P20,B,new,48,09 segundos brmg-29-gt M-n-20db,brmg-29,natural,5,10694.8
P20,B,new,49,09 segundos brpr-24-gt F-n-20db,brpr-24,natural,5,11010.4
P20,B,new,50,10 segundos brce-29-gt M-n-20db,brce-29,natural,5,12455.4
P20,B,new,51,10 segundos brgo-28-gt M-n-20db,brgo-28,natural,4,34535.2
P20,B,new,52,10 segundos brpe-22-gt M-n-20db,brpe-22,natural,5,13109.5
P20,B,new,53,10 segundos brpr-29-gt F-n-20db,brpr-29,natural,5,11921.4
P20,B,new,54,11 segundos brpe-20-gt M-n-20db,brpe-20,natural,5,12403.6
P20,B,new,55,11 segundos brpr-25-gt F-n-20db,brpr-25,natural,5,13028.5
P20,B,new,56,12 segundos brpb-28-gt M-n-20db,brpb-28,natural,5,14396.4
P20,B,new,57,12 segundos brpr-21-gt F-n-20db,brpr-21,natural,5,13363.0
P20,B,new,58,13 segundos brpb-20-gt M-n-20db,brpb-20,natural,5,15518.4
P20,B,new,59,14 segundos brrs-24-gt M-n-20db,brrs-24,natural,5,43634.5
P20,B,new,60,17 segundos brrs-21-gt F-n-20db,brrs-21,natural,3,34204.0
P21,B,new,1,02 segundos brce-26-syntacc-295Ksteps M-n-20db,brce-26,synthetic,5,7421.0
P21,B,new,2,02 segundos brrs-10-syntacc-295Ksteps F-n-20db,brrs-10,synthetic,4,5345.0
P21,B,new,3,02 segundos brsp-11-syntacc-295Ksteps M-n-20db,brsp-11,synthetic,2,4372.0
P21,B,new,4,02 segundos brsp-13-syntacc-295Ksteps F-n-20db,brsp-13,synthetic,1,4966.0
P21,B,new,5,02 segundos brsp-22-syntacc-295Ksteps M-n-20db,brsp-22,synthetic,2,6231.0
P21,B,new,6,02 segundos brsp-24-syntacc-295Ksteps M-n-20db,brsp-24,synthetic,1,5578.0
P21,B,new,7,03 segundos bral-20-syntacc-295Ksteps M-n-20db,bral-20,synthetic,3,16196.0
P21,B,new,8,03 segundos bral-23-syntacc-295Ksteps M-n-20db,bral-23,synthetic,2,6451.0
P21,B,new,9,03 segundos bral-26-syntacc-295Ksteps M-n-20db,bral-26,synthetic,2,13492.0
P21,B,new,10,03 segundos brba-21-syntacc-295Ksteps M-n-20db,brba-21,synthetic,2,9293.0
P21,B,new,11,03 segundos brba-24-syntacc-295Ksteps M-n-20db,brba-24,synthetic,2,11190.0
P21,B,new,12,03 segundos brpb-22-syntacc-295Ksteps M-n-20db,brpb-22,synthetic,2,7499.0
P21,B,new,13,03 segundos brpe-26-syntacc-295Ksteps M-n-20db,brpe-26,synthetic,4,6287.0
P21,B,new,14,03 segundos brpe-28-syntacc-295Ksteps M-n-20db,brpe-28,synthetic,3,7171.0
P21,B,new,15,03 segundos brpe-29-syntacc-295Ksteps M-n-20db,brpe-29,synthetic,2,4783.0
P21,B,new,16,03 segundos brpr-18-syntacc-295Ksteps F-n-20db,brpr-18,synthetic,3,6425.0
P21,B,new,17,03 segundos brrs-14-syntacc-295Ksteps F-n-20db,brrs-14,synthetic,3,5884.0
P21,B,new,18,03 segundos brrs-16-syntacc-295Ksteps F-n-20db,brrs-16,synthetic,4,6727.0
P21,B,new,19,03 segundos brrs-18-syntacc-295Ksteps F-n-20db,brrs-18,synthetic,3,5415.0
P21,B,new,20,03 segundos brrs-20-syntacc-295Ksteps F-n-20db,brrs-20,synthetic,3,5317.0
P21,B,new,21,03 segundos brrs-23-syntacc-295Ksteps F-n-20db,brrs-23,synthetic,3,5759.0
P21,B,new,22,03 segundos brrs-25-syntacc-295Ksteps M-n-20db,brrs-25,synthetic,4,13953.0
P21,B,new,23,03 segundos brrs-28-syntacc-295Ksteps M-n-20db,brrs-28,synthetic,2,6615.0
P21,B,new,24,03 segundos brsp-10-syntacc-295Ksteps M-n-20db,brsp-10,synthetic,4,6682.0
P21,B,new,25,03 segundos brsp-28-syntacc-295Ksteps F-n-20db,brsp-28,synthetic,3,6283.0
P21,B,new,26,04 segundos bral-22-syntacc-295Ksteps M-n-20db,bral-22,synthetic,1,13262.0
P21,B,new,27,04 segundos brba-23-syntacc-295Ksteps F-n-20db,brba-23,synthetic,2,7914.0
P21,B,new,28,04 segundos brsp-29-syntacc-295Ksteps M-n-20db,brsp-29,synthetic,4,9472.0
P21,B,new,29,05 segundos brpr-10-gt F-n-20db,brpr-10,natural,5,7621.0
P21,B,new,30,05 segundos brpr-14-gt F-n-20db,brpr-14,natural,5,7080.0
P21,B,new,31,05 segundos brpr-15-gt F-n-20db,brpr-15,natural,5,7520.0
P21,B,new,32,05 segundos brpr-22-syntacc-295Ksteps F-n-20db,brpr-22,synthetic,2,9002.0
P21,B,new,33,05 segundos brrs-26-syntacc-295Ksteps F-n-20db,brrs-26,synthetic,1,7459.0
P21,B,new,34,06 segundos bral-24-gt M-n-20db,bral-24,natural,5,10203.0
P21,B,new,35,06 segundos brmg-26-gt M-n-20db,brmg-26,natural,5,8968.0
P21,B,new,36,06 segundos brpr-13-gt F-n-20db,brpr-13,natural,5,18782.0
P21,B,new,37,06 segundos brpr-19-gt F-n-20db,brpr-19,natural,5,9129.0
P21,B,new,38,06 segundos brsp-25-gt M-n-20db,brsp-25,natural,5,15845.0
P21,B,new,39,07 segundos brce-22-gt M-n-20db,brce-22,natural,5,8434.0
P21,B,new,40,07 segundos brmg-22-gt F-n-20db,brmg-22,natural,5,9533.0
P21,B,new,41,07 segundos brpr-20-gt F-n-20db,brpr-20,natural,5,174956.0
P21,B,new,42,07 segundos brpr-27-gt F-n-20db,brpr-27,natural,5,8460.0
P21,B,new,43,08 segundos brce-20-gt M-n-20db,brce-20,natural,5,12250.0
P21,B,new,44,08 segundos brpr-28-gt F-n-20db,brpr-28,natural,5,10398.0
P21,B,new,45,08 segundos brrj-26-gt M-n-20db,brrj-26,natural,5,15464.0
P21,B,new,46,08 segundos brrs-29-gt F-n-20db,brrs-29,natural,5,11854.0
P21,B,new,47,09 segundos brba-22-gt M-n-20db,brba-22,natural,5,10978.0
P21,B,new,48,09 segundos brmg-29-gt M-n-20db,brmg-29,natural,5,10748.0
P21,B,new,49,09 segundos brpr-24-gt F-n-20db,brpr-24,natural,5,11809.0
P21,B,new,50,10 segundos brce-29-gt M-n-20db,brce-29,natural,5,11296.0
P21,B,new,51,10 segundos brgo-28-gt M-n-20db,brgo-28,natural,5,12353.0
P21,B,new,52,10 segundos brpe-22-gt M-n-20db,brpe-22,natural,5,12258.0
P21,B,new,53,10 segundos brpr-29-gt F-n-20db,brpr-29,natural,5,13354.0
P21,B,new,54,11 segundos brpe-20-gt M-n-20db,brpe-20,natural,5,13593.0
P21,B,new,55,11 segundos brpr-25-gt F-n-20db,brpr-25,natural,5,27078.0
P21,B,new,56,12 segundos brpb-28-gt M-n-20db,brpb-28,natural,5,18689.0
P21,B,new,57,12 segundos brpr-21-gt F-n-20db,brpr-21,natural,5,18435.0
P21,B,new,58,13 segundos brpb-20-gt M-n-20db,brpb-20,natural,5,16091.0
P21,B,new,59,14 segundos brrs-24-gt M-n-20db,brrs-24,natural,5,18585.0
P21,B,new,60,17 segundos brrs-21-gt F-n-20db,brrs-21,natural,5,20566.0
P22,A,new,61,04 segundos brmg-26-syntacc-295Ksteps M-n-20db,brmg-26,synthetic,4,4865.7
P22,A,new,62,04 segundos brpr-14-syntacc-295Ksteps F-n-20db,brpr-14,synthetic,4,5250.0
P22,A,new,63,04 segundos brpr-15-syntacc-295Ksteps F-n-20db,brpr-15,synthetic,4,11551.4
P22,A,new,64,04 segundos brpr-19-syntacc-295Ksteps F-n-20db,brpr-19,synthetic,3,11565.6
P22,A,new,65,04 segundos brpr-20-syntacc-295Ksteps F-n-20db,brpr-20,synthetic,4,5732.8
P22,A,new,66,04 segundos brpr-27-syntacc-295Ksteps F-n-20db,brpr-27,synthetic,2,11229.9
P22,A,new,67,04 segundos brrs-10-gt F-n-20db,brrs-10,natural,5,6332.9
P22,A,new,68,04 segundos brrs-14-gt F-n-20db,brrs-14,natural,5,6314.7
P22,A,new,69,04 segundos brrs-16-gt F-n-20db,brrs-16,natural,5,5760.3
P22,A,new,70,04 segundos brrs-18-gt F-n-20db,brrs-18,natural,5,5711.9
P22,A,new,71,04 segundos brsp-10-gt M-n-20db,brsp-10,natural,5,5797.8
P22,A,new,72,04 segundos brsp-11-gt M-n-20db,brsp-11,natural,4,10433.9
P22,A,new,73,04 segundos brsp-13-gt F-n-20db,brsp-13,natural,5,5246.3
P22,A,new,74,04 segundos brsp-25-syntacc-295Ksteps M-n-20db,brsp-25,synthetic,2,5633.3
P22,A,new,75,05 segundos bral-20-gt M-n-20db,bral-20,natural,5,5883.0
P22,A,new,76,05 segundos bral-22-gt M-n-20db,bral-22,natural,3,10013.2
P22,A,new,77,05 segundos bral-23-gt M-n-20db,bral-23,natural,2,13857.2
P22,A,new,78,05 segundos bral-24-syntacc-295Ksteps M-n-20db,bral-24,synthetic,2,9418.7
P22,A,new,79,05 segundos brba-21-gt M-n-20db,brba-21,natural,5,6512.0
P22,A,new,80,05 segundos brce-22-syntacc-295Ksteps M-n-20db,brce-22,synthetic,2,6206.7
P22,A,new,81,05 segundos brce-26-gt M-n-20db,brce-26,natural,4,6197.4
P22,A,new,82,05 segundos brmg-22-syntacc-295Ksteps F-n-20db,brmg-22,synthetic,4,7150.2
P22,A,new,83,05 segundos brmg-29-syntacc-295Ksteps M-n-20db,brmg-29,synthetic,2,7000.0
P22,A,new,84,05 segundos brpb-22-gt M-n-20db,brpb-22,natural,5,6393.8
P22,A,new,85,05 segundos brpe-22-syntacc-295Ksteps M-n-20db,brpe-22,synthetic,3,6652.2
P22,A,new,86,05 segundos brpe-26-gt M-n-20db,brpe-26,natural,5,7774.0
P22,A,new,87,05 segundos brpe-29-gt M-n-20db,brpe-29,natural,4,12305.3
P22,A,new,88,05 segundos brpr-10-syntacc-295Ksteps F-n-20db,brpr-10,synthetic,4,6015.1
P22,A,new,89,05 segundos brpr-13-syntacc-295Ksteps F-n-20db,brpr-13,synthetic,3,10784.7
P22,A,new,90,05 segundos brpr-18-gt F-n-20db,brpr-18,natural,5,6037.8
P22,A,new,91,05 segundos brpr-28-syntacc-295Ksteps F-n-20db,brpr-28,synthetic,4,8693.6
P22,A,new,92,05 segundos brrj-26-syntacc-295Ksteps M-n-20db,brrj-26,synthetic,2,6134.9
P22,A,new,93,05 segundos brrs-25-gt M-n-20db,brrs-25,natural,5,6676.6
P22,A,new,94,05 segundos brrs-28-gt M-n-20db,brrs-28,natural,5,6331.6
P22,A,new,95,05 segundos brrs-29-syntacc-295Ksteps F-n-20db,brrs-29,synthetic,2,6622.2
P22,A,new,96,05 segundos brsp-22-gt M-n-20db,brsp-22,natural,5,6648.9
P22,A,new,97,05 segundos brsp-24-gt M-n-20db,brsp-24,natural,5,7150.7
P22,A,new,98,05 segundos brsp-28-gt F-n-20db,brsp-28,natural,5,8860.3
P22,A,new,99,06 segundos bral-26-gt M-n-20db,bral-26,natural,3,14998.7
P22,A,new,100,06 segundos brba-22-syntacc-295Ksteps M-n-20db,brba-22,synthetic,2,7727.8
P22,A,new,101,06 segundos brba-24-gt M-n-20db,brba-24,natural,5,7446.2
P22,A,new,102,06 segundos brce-20-syntacc-295Ksteps M-n-20db,brce-20,synthetic,1,7639.4
P22,A,new,103,06 segundos brpe-28-gt M-n-20db,brpe-28,natural,5,7721.6
P22,A,new,104,06 segundos brpr-24-syntacc-295Ksteps F-n-20db,brpr-24,synthetic,3,8987.4
P22,A,new,105,06 segundos brrs-20-gt F-n-20db,brrs-20,natural,5,7613.5
P22,A,new,106,07 segundos brba-23-gt F-n-20db,brba-23,natural,4,13377.5
P22,A,new,107,07 segundos brce-29-syntacc-295Ksteps M-n-20db,brce-29,synthetic,2,8938.1
