participant,condition,engine,trial_index,audio_identifier,speaker,voice_type,window_width,window_height,person_side,robot_side,gaze_sample_count,gaze_duration_ms,person_dwell_ms,robot_dwell_ms,off_dwell_ms,total_observed_gaze_time_ms,person_gaze_pct,eyetracking_mos,gaze_sample_rate_hz,gaze_sample_rate_hz_strict,valid_dwell_pct,person_box_left,person_box_top,person_box_right,person_box_bottom,robot_box_left,robot_box_top,robot_box_right,robot_box_bottom
P58,B,new,57,11 segundos brpe-20-gt M-n-20db,brpe-20,natural,1536.0,730.0,left,right,330,11131.19999999553,10275.69999999553,855.5,0.0,11131.19999999553,92.31439557280127,5,29.646399310059337,29.556561736392492,100.0,56.16250228881836,161.10000610351562,461.16250228881836,566.1000061035156,1074.8250732421875,161.10000610351562,1479.8250732421875,566.1000061035156
P58,B,new,1,02 segundos brce-26-syntacc-295Ksteps M-n-20db,brce-26,synthetic,1536.0,730.0,left,right,80,2699.89999999851,2249.60000000149,450.29999999701977,0.0,2699.89999999851,83.32160450397168,5,29.630727063981684,29.260342975681912,100.0,56.16250228881836,161.10000610351562,461.16250228881836,566.1000061035156,1074.8250732421875,161.10000610351562,1479.8250732421875,566.1000061035156
P58,B,new,40,06 segundos brsp-25-gt M-n-20db,brsp-25,natural,1536.0,730.0,right,left,199,6754.39999999851,111.79999999701977,6642.60000000149,0.0,6754.39999999851,1.6552173397643675,1,29.462276442029477,29.314224801617268,100.0,1074.8250732421875,161.10000610351562,1479.8250732421875,566.1000061035156,56.16250228881836,161.10000610351562,461.16250228881836,566.1000061035156
P58,B,new,52,09 segundos brpr-24-gt F-n-20db,brpr-24,natural,1536.0,730.0,right,left,290,9747.0,7223.5999999940395,2523.4000000059605,0.0,9747.0,74.1110085153795,4,29.752744434184876,29.65014876372217,100.0,1074.8250732421875,161.60000610351562,1479.8250732421875,565.6000061035156,56.16250228881836,161.10000610351562,461.16250228881836,566.1000061035156
P58,B,new,28,04 segundos brba-23-syntacc-295Ksteps F-n-20db,brba-23,synthetic,1536.0,730.0,left,right,120,4053.39999999851,34.5,4018.89999999851,0.0,4053.39999999851,0.85113731682076,1,29.604776237243826,29.358069768600128,100.0,56.16250228881836,161.60000610351562,461.16250228881836,565.6000061035156,1074.8250732421875,161.10000610351562,1479.8250732421875,566.1000061035156
P58,B,new,15,03 segundos brpe-29-syntacc-295Ksteps M-n-20db,brpe-29,synthetic,1536.0,730.0,right,left,93,3084.60000000149,1607.3999999910593,1477.2000000104308,0.0,3084.60000000149,52.11048434125276,3,30.1497763080967,29.825585164998884,100.0,1074.8250732421875,161.10000610351562,1479.8250732421875,566.1000061035156,56.16250228881836,161.10000610351562,461.16250228881836,566.1000061035156
P58,B,new,18,03 segundos brrs-14-syntacc-295Ksteps F-n-20db,brrs-14,synthetic,1536.0,730.0,right,left,113,3810.1999999955297,3088.0,722.1999999955297,0.0,3810.1999999955297,81.04561440353848,5,29.65723584067308,29.39478242615385,100.0,1074.8250732421875,161.60000610351562,1479.8250732421875,565.6000061035156,56.16250228881836,161.10000610351562,461.16250228881836,566.1000061035156
P58,B,new,23,03 segundos brrs-25-syntacc-295Ksteps M-n-20db,brrs-25,synthetic,1536.0,730.0,right,left,111,3700.60000000149,1925.2000000029802,1775.3999999985099,0.0,3700.60000000149,52.02399610879871,3,29.995135923892153,29.72490947412736,100.0,1074.8250732421875,161.10000610351562,1479.8250732421875,566.1000061035156,56.16250228881836,161.10000610351562,461.16250228881836,566.1000061035156
P58,B,new,29,04 segundos brsp-29-syntacc-295Ksteps M-n-20db,brsp-29,synthetic,1536.0,730.0,left,right,133,4478.0,746.4000000059605,3731.5999999940395,0.0,4478.0,16.668155426662807,1,29.70075926753015,29.477445288075035,100.0,56.16250228881836,161.10000610351562,461.16250228881836,566.1000061035156,1074.8250732421875,161.10000610351562,1479.8250732421875,566.1000061035156
P58,B,new,30,05 segundos brpr-10-gt F-n-20db,brpr-10,natural,1536.0,730.0,right,left,162,5450.60000000149,4771.5,679.1000000014901,0.0,5450.60000000149,87.54082119397306,5,29.721498550610157,29.53803251017429,100.0,1074.8250732421875,161.60000610351562,1479.8250732421875,565.6000061035156,56.16250228881836,161.10000610351562,461.16250228881836,566.1000061035156
P58,B,new,35,05 segundos brrs-26-syntacc-295Ksteps F-n-20db,brrs-26,synthetic,1536.0,730.0,right,left,176,5898.60000000149,3211.2999999970198,2687.3000000044703,0.0,5898.60000000149,54.44173193632741,3,29.83758858033356,29.66805682703621,100.0,1074.8250732421875,161.60000610351562,1479.8250732421875,565.6000061035156,56.16250228881836,161.10000610351562,461.16250228881836,566.1000061035156
P58,B,new,39,06 segundos brpr-19-gt F-n-20db,brpr-19,natural,1536.0,730.0,left,right,186,6213.69999999553,5064.199999988079,1149.5000000074506,0.0,6213.69999999553,81.5005552246121,5,29.9338558347094,29.77292112592064,100.0,56.16250228881836,161.60000610351562,461.16250228881836,565.6000061035156,1074.8250732421875,161.10000610351562,1479.8250732421875,566.1000061035156
P58,B,new,50,09 segundos brba-22-gt M-n-20db,brba-22,natural,1536.0,730.0,left,right,286,9608.09999999404,5958.10000000149,3649.9999999925494,0.0,9608.09999999404,62.01121970009873,4,29.766551139161482,29.662472289024553,100.0,56.16250228881836,161.10000610351562,461.16250228881836,566.1000061035156,1074.8250732421875,161.10000610351562,1479.8250732421875,566.1000061035156
P59,B,new,39,06 segundos brpr-19-gt F-n-20db,brpr-19,natural,1920.0,963.0,right,left,157,6185.0,118.0,6067.0,0.0,6185.0,1.9078415521422798,1,25.383993532740504,25.22231204527082,100.0,1394.8333740234375,278.0,1799.8333740234375,682.0,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,49,08 segundos brrs-29-gt F-n-20db,brrs-29,natural,1920.0,963.0,left,right,221,8756.0,8756.0,0.0,0.0,8756.0,100.0,5,25.23983554134308,25.125628140703515,100.0,120.16667175292969,278.0,525.1666717529297,682.0,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,21,03 segundos brrs-20-syntacc-295Ksteps F-n-20db,brrs-20,synthetic,1920.0,963.0,right,left,76,3094.0,44.0,3011.0,39.0,3094.0,1.4402618657937807,1,24.563671622495153,24.240465416936008,98.73949579831933,1394.8333740234375,278.0,1799.8333740234375,682.0,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,52,09 segundos brpr-24-gt F-n-20db,brpr-24,natural,1920.0,963.0,left,right,235,9746.0,9746.0,0.0,0.0,9746.0,100.0,5,24.1124563923661,24.009850194951774,100.0,120.16667175292969,278.0,525.1666717529297,682.0,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,7,03 segundos bral-20-syntacc-295Ksteps M-n-20db,bral-20,synthetic,1920.0,963.0,right,left,81,3206.0,124.0,3082.0,0.0,3206.0,3.8677479725514665,1,25.26512788521522,24.953212726138492,100.0,1394.8333740234375,277.5,1799.8333740234375,682.5,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,19,03 segundos brrs-16-syntacc-295Ksteps F-n-20db,brrs-16,synthetic,1920.0,963.0,right,left,77,3218.0,1117.0,2101.0,0.0,3218.0,34.71100062150404,2,23.927905531385953,23.617153511497825,100.0,1394.8333740234375,278.0,1799.8333740234375,682.0,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,25,03 segundos brsp-10-syntacc-295Ksteps M-n-20db,brsp-10,synthetic,1920.0,963.0,left,right,84,3251.0,2895.0,356.0,0.0,3251.0,89.04952322362351,5,25.838203629652416,25.53060596739465,100.0,120.16667175292969,277.5,525.1666717529297,682.5,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,13,03 segundos brpe-26-syntacc-295Ksteps M-n-20db,brpe-26,synthetic,1920.0,963.0,left,right,95,3552.0,3011.0,541.0,0.0,3552.0,84.76914414414415,5,26.745495495495494,26.463963963963963,100.0,120.16667175292969,277.5,525.1666717529297,682.5,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,31,05 segundos brpr-14-gt F-n-20db,brpr-14,natural,1920.0,963.0,right,left,135,5191.0,3382.0,1809.0,0.0,5191.0,65.15122327104605,4,26.006549797726837,25.813908688114044,100.0,1394.8333740234375,278.0,1799.8333740234375,682.0,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,40,06 segundos brsp-25-gt M-n-20db,brsp-25,natural,1920.0,963.0,right,left,185,6744.0,2745.0,3999.0,0.0,6744.0,40.70284697508897,3,27.43179122182681,27.283511269276396,100.0,1394.8333740234375,277.5,1799.8333740234375,682.5,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,63,17 segundos brrs-21-gt F-n-20db,brrs-21,natural,1920.0,963.0,left,right,424,17056.0,16425.0,631.0,0.0,17056.0,96.30042213883677,5,24.859287054409005,24.800656660412756,100.0,120.16667175292969,278.0,525.1666717529297,682.0,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,8,03 segundos bral-23-syntacc-295Ksteps M-n-20db,bral-23,synthetic,1920.0,963.0,left,right,87,3190.0,2046.0,1144.0,0.0,3190.0,64.13793103448275,4,27.272727272727273,26.95924764890282,100.0,120.16667175292969,277.5,525.1666717529297,682.5,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,43,07 segundos brpr-20-gt F-n-20db,brpr-20,natural,1920.0,963.0,left,right,185,7191.0,7151.0,40.0,0.0,7191.0,99.44374913085802,5,25.726602697816716,25.58753998053122,100.0,120.16667175292969,278.0,525.1666717529297,682.0,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,58,11 segundos brpr-25-gt F-n-20db,brpr-25,natural,1920.0,963.0,right,left,307,11898.0,8226.0,3672.0,0.0,11898.0,69.1376701966717,4,25.802655908556062,25.71860816944024,100.0,1394.8333740234375,278.0,1799.8333740234375,682.0,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,47,08 segundos brrj-26-gt M-n-20db,brrj-26,natural,1920.0,963.0,left,right,223,8820.0,6128.0,2692.0,0.0,8820.0,69.47845804988663,4,25.28344671201814,25.170068027210885,100.0,120.16667175292969,277.5,525.1666717529297,682.5,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,14,03 segundos brpe-28-syntacc-295Ksteps M-n-20db,brpe-28,synthetic,1920.0,963.0,right,left,97,3865.0,190.0,3675.0,0.0,3865.0,4.915912031047866,1,25.097024579560152,24.83829236739974,100.0,1394.8333740234375,277.5,1799.8333740234375,682.5,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,10,03 segundos brba-21-syntacc-295Ksteps M-n-20db,brba-21,synthetic,1920.0,963.0,right,left,83,3282.0,1010.0,2272.0,0.0,3282.0,30.7739183424741,2,25.289457647775745,24.98476538695917,100.0,1394.8333740234375,277.5,1799.8333740234375,682.5,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,60,12 segundos brpr-21-gt F-n-20db,brpr-21,natural,1920.0,963.0,right,left,309,12065.0,9955.0,2066.0,44.0,12065.0,82.81340986606772,5,25.61127227517613,25.52838789888106,99.6353087443017,1394.8333740234375,278.0,1799.8333740234375,682.0,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,30,05 segundos brpr-10-gt F-n-20db,brpr-10,natural,1920.0,963.0,right,left,131,5427.0,3188.0,2239.0,0.0,5427.0,58.743320434862724,3,24.138566427123642,23.95430256126774,100.0,1394.8333740234375,278.0,1799.8333740234375,682.0,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,18,03 segundos brrs-14-syntacc-295Ksteps F-n-20db,brrs-14,synthetic,1920.0,963.0,right,left,96,3785.0,218.0,3567.0,0.0,3785.0,5.759577278731836,1,25.36327608982827,25.09907529722589,100.0,1394.8333740234375,278.0,1799.8333740234375,682.0,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,62,14 segundos brrs-24-gt M-n-20db,brrs-24,natural,1920.0,963.0,right,left,357,14008.0,13218.0,790.0,0.0,14008.0,94.36036550542546,5,25.485436893203886,25.41404911479155,100.0,1394.8333740234375,277.5,1799.8333740234375,682.5,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,26,03 segundos brsp-28-syntacc-295Ksteps F-n-20db,brsp-28,synthetic,1920.0,963.0,right,left,98,3687.0,317.0,3370.0,0.0,3687.0,8.597775969623,1,26.579875237320316,26.308652020612964,100.0,1394.8333740234375,278.0,1799.8333740234375,682.0,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,4,02 segundos brsp-13-syntacc-295Ksteps F-n-20db,brsp-13,synthetic,1920.0,963.0,right,left,69,2580.0,456.0,2041.0,83.0,2580.0,18.261914297156586,1,26.744186046511626,26.356589147286822,96.78294573643412,1394.8333740234375,278.0,1799.8333740234375,682.0,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,20,03 segundos brrs-18-syntacc-295Ksteps F-n-20db,brrs-18,synthetic,1920.0,963.0,left,right,93,3452.0,2928.0,524.0,0.0,3452.0,84.82039397450754,5,26.94090382387022,26.651216685979144,100.0,120.16667175292969,278.0,525.1666717529297,682.0,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,45,08 segundos brce-20-gt M-n-20db,brce-20,natural,1920.0,963.0,left,right,234,8963.0,8923.0,40.0,0.0,8963.0,99.55372085239317,5,26.107330134999444,25.995760348097736,100.0,120.16667175292969,277.5,525.1666717529297,682.5,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,54,10 segundos brgo-28-gt M-n-20db,brgo-28,natural,1920.0,963.0,right,left,264,9996.0,7252.0,2744.0,0.0,9996.0,72.54901960784314,4,26.410564225690276,26.310524209683873,100.0,1394.8333740234375,277.5,1799.8333740234375,682.5,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,56,10 segundos brpr-29-gt F-n-20db,brpr-29,natural,1920.0,963.0,left,right,251,10126.0,10054.0,72.0,0.0,10126.0,99.28895911514913,5,24.787675291329254,24.688919612877744,100.0,120.16667175292969,278.0,525.1666717529297,682.0,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,24,03 segundos brrs-28-syntacc-295Ksteps M-n-20db,brrs-28,synthetic,1920.0,963.0,left,right,89,3360.0,290.0,3070.0,0.0,3360.0,8.630952380952381,1,26.48809523809524,26.19047619047619,100.0,120.16667175292969,277.5,525.1666717529297,682.5,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,51,09 segundos brmg-29-gt M-n-20db,brmg-29,natural,1920.0,963.0,right,left,247,9303.0,8103.0,1157.0,43.0,9303.0,87.50539956803456,5,26.55057508330646,26.443082876491452,99.53778351069548,1394.8333740234375,277.5,1799.8333740234375,682.5,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,28,04 segundos brba-23-syntacc-295Ksteps F-n-20db,brba-23,synthetic,1920.0,963.0,right,left,102,4039.0,131.0,3908.0,0.0,4039.0,3.2433770735330527,1,25.253775687051252,25.00618965090369,100.0,1394.8333740234375,278.0,1799.8333740234375,682.0,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,61,13 segundos brpb-20-gt M-n-20db,brpb-20,natural,1920.0,963.0,right,left,351,13634.0,10905.0,2729.0,0.0,13634.0,79.98386386973742,4,25.74446237347807,25.671116326829985,100.0,1394.8333740234375,277.5,1799.8333740234375,682.5,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,59,12 segundos brpb-28-gt M-n-20db,brpb-28,natural,1920.0,963.0,left,right,328,12642.0,11647.0,995.0,0.0,12642.0,92.12940990349628,5,25.9452618256605,25.866160417655436,100.0,120.16667175292969,277.5,525.1666717529297,682.5,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,42,07 segundos brmg-22-gt F-n-20db,brmg-22,natural,1920.0,963.0,left,right,174,7007.0,80.0,6927.0,0.0,7007.0,1.141715427429713,1,24.83231054659626,24.689596118167547,100.0,120.16667175292969,278.0,525.1666717529297,682.0,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,6,02 segundos brsp-24-syntacc-295Ksteps M-n-20db,brsp-24,synthetic,1920.0,963.0,right,left,74,2886.0,310.0,2576.0,0.0,2886.0,10.741510741510742,1,25.64102564102564,25.294525294525293,100.0,1394.8333740234375,277.5,1799.8333740234375,682.5,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,29,04 segundos brsp-29-syntacc-295Ksteps M-n-20db,brsp-29,synthetic,1920.0,963.0,left,right,117,4441.0,163.0,4278.0,0.0,4441.0,3.670344517000675,1,26.345417698716506,26.120243188471065,100.0,120.16667175292969,277.5,525.1666717529297,682.5,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,53,10 segundos brce-29-gt M-n-20db,brce-29,natural,1920.0,963.0,left,right,255,10063.0,5739.0,4324.0,0.0,10063.0,57.03070654874291,3,25.34035575872006,25.24098181456822,100.0,120.16667175292969,277.5,525.1666717529297,682.5,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,34,05 segundos brpr-22-syntacc-295Ksteps F-n-20db,brpr-22,synthetic,1920.0,963.0,left,right,146,5378.0,223.0,5155.0,0.0,5378.0,4.146522870955746,1,27.14763852733358,26.96169579769431,100.0,120.16667175292969,278.0,525.1666717529297,682.0,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,46,08 segundos brpr-28-gt F-n-20db,brpr-28,natural,1920.0,963.0,left,right,223,8900.0,8354.0,546.0,0.0,8900.0,93.86516853932584,5,25.0561797752809,24.9438202247191,100.0,120.16667175292969,278.0,525.1666717529297,682.0,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,27,04 segundos bral-22-syntacc-295Ksteps M-n-20db,bral-22,synthetic,1920.0,963.0,right,left,103,4325.0,2244.0,2081.0,0.0,4325.0,51.884393063583815,3,23.815028901734102,23.583815028901732,100.0,1394.8333740234375,277.5,1799.8333740234375,682.5,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,41,07 segundos brce-22-gt M-n-20db,brce-22,natural,1920.0,963.0,left,right,169,6992.0,5316.0,1676.0,0.0,6992.0,76.02974828375287,4,24.170480549199084,24.02745995423341,100.0,120.16667175292969,277.5,525.1666717529297,682.5,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,3,02 segundos brsp-11-syntacc-295Ksteps M-n-20db,brsp-11,synthetic,1920.0,963.0,left,right,72,2910.0,742.0,2168.0,0.0,2910.0,25.49828178694158,2,24.74226804123711,24.398625429553263,100.0,120.16667175292969,277.5,525.1666717529297,682.5,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,55,10 segundos brpe-22-gt M-n-20db,brpe-22,natural,1920.0,963.0,left,right,266,10283.0,9231.0,1052.0,0.0,10283.0,89.76952251288535,5,25.867937372362153,25.77068948750365,100.0,120.16667175292969,277.5,525.1666717529297,682.5,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,1,02 segundos brce-26-syntacc-295Ksteps M-n-20db,brce-26,synthetic,1920.0,963.0,right,left,71,2676.0,1229.0,1447.0,0.0,2676.0,45.92675635276532,3,26.532137518684603,26.15844544095665,100.0,1394.8333740234375,277.5,1799.8333740234375,682.5,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,35,05 segundos brrs-26-syntacc-295Ksteps F-n-20db,brrs-26,synthetic,1920.0,963.0,right,left,153,5881.0,1940.0,3941.0,0.0,5881.0,32.98758714504336,2,26.015983676245536,25.845944567250466,100.0,1394.8333740234375,278.0,1799.8333740234375,682.0,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,57,11 segundos brpe-20-gt M-n-20db,brpe-20,natural,1920.0,963.0,left,right,283,11142.0,10408.0,734.0,0.0,11142.0,93.41231376772572,5,25.399389696643333,25.309639203015617,100.0,120.16667175292969,277.5,525.1666717529297,682.5,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,11,03 segundos brba-24-syntacc-295Ksteps M-n-20db,brba-24,synthetic,1920.0,963.0,right,left,95,3656.0,717.0,2939.0,0.0,3656.0,19.611597374179432,1,25.98468271334792,25.71115973741794,100.0,1394.8333740234375,277.5,1799.8333740234375,682.5,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,37,06 segundos brmg-26-gt M-n-20db,brmg-26,natural,1920.0,963.0,left,right,146,6052.0,4618.0,1434.0,0.0,6052.0,76.305353602115,4,24.124256444150696,23.95902181097158,100.0,120.16667175292969,277.5,525.1666717529297,682.5,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,50,09 segundos brba-22-gt M-n-20db,brba-22,natural,1920.0,963.0,left,right,247,9618.0,8590.0,1028.0,0.0,9618.0,89.31170721563734,5,25.681014763984194,25.57704304429195,100.0,120.16667175292969,277.5,525.1666717529297,682.5,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,17,03 segundos brpr-18-syntacc-295Ksteps F-n-20db,brpr-18,synthetic,1920.0,963.0,left,right,89,3619.0,90.0,3529.0,0.0,3619.0,2.486874827300359,1,24.592428847747996,24.3161094224924,100.0,120.16667175292969,278.0,525.1666717529297,682.0,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,9,03 segundos bral-26-syntacc-295Ksteps M-n-20db,bral-26,synthetic,1920.0,963.0,right,left,82,3388.0,2325.0,1063.0,0.0,3388.0,68.6245572609209,4,24.203069657615114,23.907910271546637,100.0,1394.8333740234375,277.5,1799.8333740234375,682.5,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,38,06 segundos brpr-13-gt F-n-20db,brpr-13,natural,1920.0,963.0,left,right,161,6292.0,1942.0,4240.0,110.0,6292.0,31.413781947589776,2,25.588048315321043,25.429116338207248,98.25174825174825,120.16667175292969,278.0,525.1666717529297,682.0,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,36,06 segundos bral-24-gt M-n-20db,bral-24,natural,1920.0,963.0,left,right,175,6807.0,5357.0,1450.0,0.0,6807.0,78.69839870721316,4,25.708829146466872,25.561921551344202,100.0,120.16667175292969,277.5,525.1666717529297,682.5,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,44,07 segundos brpr-27-gt F-n-20db,brpr-27,natural,1920.0,963.0,right,left,170,7012.0,6897.0,115.0,0.0,7012.0,98.35995436394752,5,24.244152880775815,24.10154021677125,100.0,1394.8333740234375,278.0,1799.8333740234375,682.0,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,5,02 segundos brsp-22-syntacc-295Ksteps M-n-20db,brsp-22,synthetic,1920.0,963.0,right,left,63,2640.0,1325.0,1315.0,0.0,2640.0,50.189393939393945,3,23.863636363636363,23.484848484848484,100.0,1394.8333740234375,277.5,1799.8333740234375,682.5,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,15,03 segundos brpe-29-syntacc-295Ksteps M-n-20db,brpe-29,synthetic,1920.0,963.0,left,right,74,3087.0,96.0,2991.0,0.0,3087.0,3.1098153547133136,1,23.97149335924846,23.647554259799158,100.0,120.16667175292969,277.5,525.1666717529297,682.5,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,12,03 segundos brpb-22-syntacc-295Ksteps M-n-20db,brpb-22,synthetic,1920.0,963.0,right,left,102,3879.0,1679.0,2200.0,0.0,3879.0,43.28435163701985,3,26.295436968290797,26.037638566640886,100.0,1394.8333740234375,277.5,1799.8333740234375,682.5,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,33,05 segundos brpr-15-gt F-n-20db,brpr-15,natural,1920.0,963.0,right,left,136,5482.0,5438.0,44.0,0.0,5482.0,99.19737322145203,5,24.808464064210142,24.62604888726742,100.0,1394.8333740234375,278.0,1799.8333740234375,682.0,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,22,03 segundos brrs-23-syntacc-295Ksteps F-n-20db,brrs-23,synthetic,1920.0,963.0,left,right,94,3832.0,0.0,3832.0,0.0,3832.0,0.0,1,24.53027139874739,24.269311064718163,100.0,120.16667175292969,278.0,525.1666717529297,682.0,1394.8333740234375,277.5,1799.8333740234375,682.5
P59,B,new,23,03 segundos brrs-25-syntacc-295Ksteps M-n-20db,brrs-25,synthetic,1920.0,963.0,right,left,94,3707.0,1264.0,2347.0,96.0,3707.0,35.00415397396843,2,25.357431885621796,25.08767197194497,97.41030482870245,1394.8333740234375,277.5,1799.8333740234375,682.5,120.16667175292969,277.5,525.1666717529297,682.5
P59,B,new,2,02 segundos brrs-10-syntacc-295Ksteps F-n-20db,brrs-10,synthetic,1920.0,963.0,right,left,59,2260.0,2152.0,108.0,0.0,2260.0,95.2212389380531,5,26.10619469026549,25.663716814159294,100.0,1394.8333740234375,278.0,1799.8333740234375,682.0,120.16667175292969,277.5,525.1666717529297,682.5
P60,A,new,108,06 segundos brpe-28-gt M-n-20db,brpe-28,natural,1486.0,864.0,left,right,200,6548.0,6516.0,32.0,0.0,6548.0,99.51130116065976,5,30.543677458766034,30.390959071472206,100.0,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,91,05 segundos brpe-29-gt M-n-20db,brpe-29,natural,1486.0,864.0,left,right,163,5350.0,5015.0,335.0,0.0,5350.0,93.73831775700936,5,30.46728971962617,30.2803738317757,100.0,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,88,05 segundos brpb-22-gt M-n-20db,brpb-22,natural,1486.0,864.0,right,left,155,5049.0,4337.0,712.0,0.0,5049.0,85.89819766290354,5,30.699148346207167,30.501089324618736,100.0,1033.5,228.3000030517578,1438.5,633.3000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,100,05 segundos brrs-29-syntacc-295Ksteps F-n-20db,brrs-29,synthetic,1486.0,864.0,left,right,173,5577.0,3438.0,2139.0,0.0,5577.0,61.646046261430875,4,31.020261789492558,30.840953917876995,100.0,47.899993896484375,228.8000030517578,452.8999938964844,632.8000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,75,04 segundos brsp-11-gt M-n-20db,brsp-11,natural,1486.0,864.0,left,right,140,4565.0,4380.0,185.0,0.0,4565.0,95.947426067908,5,30.66812705366922,30.449069003285867,100.0,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,92,05 segundos brpr-10-syntacc-295Ksteps F-n-20db,brpr-10,synthetic,1486.0,864.0,left,right,159,5117.0,2940.0,2177.0,0.0,5117.0,57.45554035567716,3,31.072894273988666,30.877467265976158,100.0,47.899993896484375,228.8000030517578,452.8999938964844,632.8000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,78,05 segundos bral-20-gt M-n-20db,bral-20,natural,1486.0,864.0,right,left,158,5095.0,4607.0,488.0,0.0,5095.0,90.42198233562317,5,31.010794896957805,30.81452404317959,100.0,1033.5,228.3000030517578,1438.5,633.3000030517578,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578
P60,A,new,97,05 segundos brrj-26-syntacc-295Ksteps M-n-20db,brrj-26,synthetic,1486.0,864.0,left,right,161,5134.0,1585.0,3549.0,0.0,5134.0,30.872613946240747,2,31.359563693026878,31.164783794312424,100.0,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
P60,A,new,98,05 segundos brrs-25-gt M-n-20db,brrs-25,natural,1486.0,864.0,left,right,176,5747.0,5597.0,150.0,0.0,5747.0,97.38994257873674,5,30.624673742822342,30.450669914738125,100.0,47.899993896484375,228.3000030517578,452.8999938964844,633.3000030517578,1033.5,228.3000030517578,1438.5,633.3000030517578
